country,iso,year,deposits,securities,country_id,region,reserves_ara,_merge,share_securities,share_deposits
INDIA,IND,2002,,,39,APD,164.00824,Matched (3),,
INDIA,IND,2003,,,39,APD,213.87869,Matched (3),,
INDIA,IND,2004,,,39,APD,215.79945,Matched (3),,
INDIA,IND,2005,,,39,APD,201.40388,Matched (3),,
INDIA,IND,2006,,,39,APD,219.5262,Matched (3),,
INDIA,IND,2007,178153000000,88400000000,39,APD,256.17926,Matched (3),33.164135,66.835861
INDIA,IND,2008,124756000000,121847000000,39,APD,210.89273,Matched (3),49.410187,50.589813
INDIA,IND,2009,115929000000,142654000000,39,APD,195.80096,Matched (3),55.167587,44.832413
INDIA,IND,2010,121923000000,145891000000,39,APD,174.93449,Matched (3),54.474747,45.525253
INDIA,IND,2011,121595000000,141337870000,39,APD,158.86938,Matched (3),53.754356,46.245644
INDIA,IND,2012,105303000000,156353210000,39,APD,142.7482,Matched (3),59.755207,40.244793
INDIA,IND,2013,97139000000,170563840000,39,APD,143.35364,Matched (3),63.713871,36.286129
INDIA,IND,2014,123509000000,172438000000,39,APD,150.53163,Matched (3),58.266514,41.733486
INDIA,IND,2015,108630000000,219210000000,39,APD,156.53639,Matched (3),66.864937,33.135067
INDIA,IND,2016,123235480000,213347220000,39,APD,156.16393,Matched (3),63.386269,36.613731
INDIA,IND,2017,136666680000,248437210000,39,APD,160.93968,Matched (3),64.511734,35.488262
INDIA,IND,2018,141735660000,228062790000,39,APD,153.13802,Matched (3),61.672188,38.327812
INDIA,IND,2019,165361240000,261518360000,39,APD,171.22569,Matched (3),61.262791,38.737209
INDIA,IND,2020,176884850000,365272310000,39,APD,193.48216,Matched (3),67.373878,32.626122
INDIA,IND,2021,205696680000,364192360000,39,APD,187.42514,Matched (3),63.905838,36.094162
INDIA,IND,2022,115827830000,382194470000,39,APD,176.77991,Matched (3),76.742439,23.257559
INDIA,IND,2023,105446260000,445793110000,39,APD,113.57892,Matched (3),80.871056,19.128942
INDIA,IND,2024,,,39,APD,113.6638,Matched (3),,
IRELAND,IRL,1999,,,41,,,Master only (1),,
IRELAND,IRL,2000,,,41,,,Master only (1),,
IRELAND,IRL,2001,1571005380,3624522510,41,,,Master only (1),69.762352,30.237646
IRELAND,IRL,2002,2053144860,2826246500,41,,,Master only (1),57.922112,42.077888
IRELAND,IRL,2003,1704165900,1721090100,41,,,Master only (1),50.247051,49.752949
IRELAND,IRL,2004,1162279930,1161462670,41,,,Master only (1),49.982414,50.017586
IRELAND,IRL,2005,343646610,170820560,41,,,Master only (1),33.203392,66.796608
IRELAND,IRL,2006,28435347,465335610,41,,,Master only (1),94.241188,5.7588134
IRELAND,IRL,2007,60914025.9,529875034.4999999,41,,,Master only (1),89.689377,10.310622
IRELAND,IRL,2008,35070840,574076250,41,,,Master only (1),94.24263,5.7573681
IRELAND,IRL,2009,4465860,512277360.0000001,41,,,Master only (1),99.135765,.86423194
IRELAND,IRL,2010,5879280,495863820,41,,,Master only (1),98.828232,1.1717709
IRELAND,IRL,2011,3364140,23290200,41,,,Master only (1),87.378639,12.621359
IRELAND,IRL,2012,3166560,131940,41,,,Master only (1),4,96
IRELAND,IRL,2013,3861480,,41,,,Master only (1),,
IRELAND,IRL,2014,4977810,237235140,41,,,Master only (1),97.944862,2.0551379
IRELAND,IRL,2015,4354800,733457190,41,,,Master only (1),99.409767,.59023166
IRELAND,IRL,2016,397922750,1008035830,41,,,Master only (1),71.697403,28.302593
IRELAND,IRL,2017,713463570,1366722280,41,,,Master only (1),65.701935,34.298069
IRELAND,IRL,2018,1011493000,1925088500,41,,,Master only (1),65.555428,34.444576
IRELAND,IRL,2019,1025214840,2324651620,41,,,Master only (1),69.395355,30.604649
IRELAND,IRL,2020,1203294260,3754435160,41,,,Master only (1),75.728928,24.271076
IRELAND,IRL,2021,1884759660,4005892940,41,,,Master only (1),68.004227,31.99577
IRELAND,IRL,2022,1747517440,3805522140,41,,,Master only (1),68.530434,31.469566
IRELAND,IRL,2023,1410422000,3819874500,41,,,Master only (1),73.033615,26.966387
IRELAND,IRL,2024,1230161490,3857539590,41,,,Master only (1),75.820877,24.179123
ICELAND,ISL,1999,,,38,EUR,,Matched (3),,
ICELAND,ISL,2000,97544273.9079103,266103896.103896,38,EUR,,Matched (3),73.176193,26.823805
ICELAND,ISL,2001,50410112.9016694,262288912.477082,38,EUR,,Matched (3),83.879028,16.12097
ICELAND,ISL,2002,118006949.615289,296686522.71035,38,EUR,,Matched (3),71.543571,28.456429
ICELAND,ISL,2003,320326806.592478,444259754.895056,38,EUR,,Matched (3),58.104572,41.895428
ICELAND,ISL,2004,379619921.363041,637647444.29882,38,EUR,,Matched (3),62.682384,37.317616
ICELAND,ISL,2005,334312480.152429,674769768.180375,38,EUR,,Matched (3),66.869652,33.130348
ICELAND,ISL,2006,581219648.33938,1691932737.92911,38,EUR,,Matched (3),74.431122,25.568882
ICELAND,ISL,2007,312651576.394503,2236415521.4228,38,EUR,13.933027,Matched (3),87.734665,12.265333
ICELAND,ISL,2008,1718829971.88589,1756968792.85122,38,EUR,19.407715,Matched (3),50.548634,49.451366
ICELAND,ISL,2009,1784586869.4956,1854067253.80304,38,EUR,22.206251,Matched (3),50.954754,49.045246
ICELAND,ISL,2010,3649873964.03303,1907159426.06693,38,EUR,32.958351,Matched (3),34.31974,65.68026
ICELAND,ISL,2011,5493261566.78347,2217195553.28824,38,EUR,54.159821,Matched (3),28.755695,71.244308
ICELAND,ISL,2012,877741874.56392,3157251818.74564,38,EUR,28.944771,Matched (3),78.246758,21.753241
ICELAND,ISL,2013,368479460.839463,3736611798.35569,38,EUR,26.76325,Matched (3),91.023842,8.9761572
ICELAND,ISL,2014,278795320.01576,3786167416.07565,38,EUR,30.104044,Matched (3),93.141502,6.8584962
ICELAND,ISL,2015,1004809246.85547,3787332578.90269,38,EUR,112.52586,Matched (3),79.03215,20.967854
ICELAND,ISL,2016,995196521.893281,5913255687.82131,38,EUR,195.94955,Matched (3),85.594505,14.405492
ICELAND,ISL,2017,926334002.777246,5293785917.44876,38,EUR,164.97137,Matched (3),85.10746,14.892543
ICELAND,ISL,2018,1023273826.18413,4962520834.6944,38,EUR,155.29851,Matched (3),82.904961,17.095037
ICELAND,ISL,2019,1735597284.88852,4696497415.35921,38,EUR,170.75121,Matched (3),73.016609,26.983391
ICELAND,ISL,2020,863822022.63973,5170908706.07657,38,EUR,162.12097,Matched (3),85.685822,14.314177
ICELAND,ISL,2021,1299884265.22473,4974632140.66575,38,EUR,159.70688,Matched (3),79.283119,20.716885
ICELAND,ISL,2022,2875385616.02366,2241341297.52182,38,EUR,134.10603,Matched (3),43.804199,56.195801
ICELAND,ISL,2023,1217880074.15565,3795659816.4464,38,EUR,123.15405,Matched (3),75.708183,24.291821
ICELAND,ISL,2024,445691655.2822,5142170381.3314,38,EUR,124.69981,Matched (3),92.023933,7.9760675
ISRAEL,ISR,1999,,,42,EUR,81.977814,Matched (3),,
ISRAEL,ISR,2000,,,42,EUR,73.879593,Matched (3),,
ISRAEL,ISR,2001,5981890000,17069720000,42,EUR,80.552017,Matched (3),74.050011,25.949987
ISRAEL,ISR,2002,5239480000,18010680000,42,EUR,86.772072,Matched (3),77.46476,22.535242
ISRAEL,ISR,2003,5060030000,17174880000,42,EUR,83.751213,Matched (3),77.242859,22.757141
ISRAEL,ISR,2004,4121910000,22319960000,42,EUR,118.3309,Matched (3),84.41143,15.588573
ISRAEL,ISR,2005,8962590000,17485660000,42,EUR,113.16856,Matched (3),66.112732,33.887272
ISRAEL,ISR,2006,8823340000,19355840000,42,EUR,108.66064,Matched (3),68.688446,31.311558
ISRAEL,ISR,2007,9677460000,18459570000,42,EUR,89.693794,Matched (3),65.605965,34.394035
ISRAEL,ISR,2008,1000190000,40887740000,42,EUR,140.48129,Matched (3),97.612221,2.3877761
ISRAEL,ISR,2009,3801850000,53707370000,42,EUR,173.16124,Matched (3),93.389145,6.6108532
ISRAEL,ISR,2010,6009720000,63409890000,42,EUR,183.45192,Matched (3),91.342911,8.657093
ISRAEL,ISR,2011,3483740000,66160190000,42,EUR,202.96948,Matched (3),94.997787,5.0022163
ISRAEL,ISR,2012,4018600000,68542590000,42,EUR,208.24451,Matched (3),94.461777,5.5382223
ISRAEL,ISR,2013,6746930000,72669380000,42,EUR,201.57555,Matched (3),91.504349,8.4956474
ISRAEL,ISR,2014,1575320000,82361050000,42,EUR,201.5251,Matched (3),98.123199,1.8768027
ISRAEL,ISR,2015,3157910000,85715130000,42,EUR,206.24673,Matched (3),96.446716,3.5532823
ISRAEL,ISR,2016,13146880000,84230470000,42,EUR,233.32043,Matched (3),86.499039,13.500963
ISRAEL,ISR,2017,30892770000,80839740000,42,EUR,253.81284,Matched (3),72.351135,27.648865
ISRAEL,ISR,2018,34372240000,79282070000,42,EUR,262.48502,Matched (3),69.757202,30.242796
ISRAEL,ISR,2019,32150030000,92222390000,42,EUR,259.9848,Matched (3),74.150192,25.849806
ISRAEL,ISR,2020,44342590000,127014180000,42,EUR,285.39337,Matched (3),74.12265,25.87735
ISRAEL,ISR,2021,56041910000,150073860000,42,EUR,264.43542,Matched (3),72.810471,27.189531
ISRAEL,ISR,2022,18696950000,171482530000,42,EUR,276.95776,Matched (3),90.168785,9.831213
ISRAEL,ISR,2023,18913210000,180939440000,42,EUR,295.03064,Matched (3),90.536423,9.4635773
ISRAEL,ISR,2024,17879320000,192230730000,42,EUR,311.75635,Matched (3),91.490494,8.5095024
ITALY,ITA,1999,,,43,,,Master only (1),,
ITALY,ITA,2000,3937019007.37846,18483294104.9717,43,,,Master only (1),82.439949,17.560053
ITALY,ITA,2001,3426060634.02819,17479190287.8747,43,,,Master only (1),83.611481,16.388517
ITALY,ITA,2002,4932795333.97727,19655294951.9436,43,,,Master only (1),79.938271,20.061726
ITALY,ITA,2003,7407623816.565391,18648109013.1918,43,,,Master only (1),71.570084,28.42992
ITALY,ITA,2004,4195454007.57236,18365526970.0009,43,,,Master only (1),81.403938,18.596062
ITALY,ITA,2005,5927151853.81376,17601030920.9268,43,,,Master only (1),74.808289,25.191711
ITALY,ITA,2006,5888269573.638869,18525097354.5727,43,,,Master only (1),75.880959,24.11904
ITALY,ITA,2007,5735077145.37996,21583604832.4539,43,,,Master only (1),79.00676,20.993242
ITALY,ITA,2008,3466927448.20013,31836402138.2771,43,,,Master only (1),90.179604,9.8203983
ITALY,ITA,2009,3451062767.23358,31070169033.3736,43,,,Master only (1),90.003075,9.9969282
ITALY,ITA,2010,4120428518.40292,31557283418.6962,43,,,Master only (1),88.450974,11.549026
ITALY,ITA,2011,2592759982.27849,31565392871.334,43,,,Master only (1),92.409546,7.5904574
ITALY,ITA,2012,2793658197.99676,32022724646.1941,43,,,Master only (1),91.976021,8.0239763
ITALY,ITA,2013,3663964214.93761,31869325097.752,43,,,Master only (1),89.688644,10.311357
ITALY,ITA,2014,2801827134,30511073601,43,,,Master only (1),91.589363,8.4106369
ITALY,ITA,2015,5731482622.430099,28709687571.7587,43,,,Master only (1),83.358627,16.641371
ITALY,ITA,2016,4020528802.4239,30062499043.1824,43,,,Master only (1),88.20372,11.796278
ITALY,ITA,2017,4879448900.6708,32669915074.6051,43,,,Master only (1),87.005241,12.994758
ITALY,ITA,2018,7430361018.005,31707121639.34,43,,,Master only (1),81.014717,18.985281
ITALY,ITA,2019,6237203201.8174,36474855678.4722,43,,,Master only (1),85.397087,14.602909
ITALY,ITA,2020,6202004219.6021,40389594922.9353,43,,,Master only (1),86.688576,13.311421
ITALY,ITA,2021,7188684453.0844,41415774615.9388,43,,,Master only (1),85.209824,14.790174
ITALY,ITA,2022,9830489723.4562,36806694972.7124,43,,,Master only (1),78.921349,21.078651
ITALY,ITA,2023,6407986139.295,42530395245.455,43,,,Master only (1),86.906013,13.093988
ITALY,ITA,2024,6993976058.4663,42894606535.6221,43,,,Master only (1),85.980804,14.019192
JAMAICA,JAM,1999,,,44,WHD,,Matched (3),,
JAMAICA,JAM,2000,,,44,WHD,,Matched (3),,
JAMAICA,JAM,2001,,,44,WHD,,Matched (3),,
JAMAICA,JAM,2002,,,44,WHD,,Matched (3),,
JAMAICA,JAM,2003,,,44,WHD,,Matched (3),,
JAMAICA,JAM,2004,,,44,WHD,,Matched (3),,
JAMAICA,JAM,2005,,,44,WHD,124.37534,Matched (3),,
JAMAICA,JAM,2006,,,44,WHD,118.61567,Matched (3),,
JAMAICA,JAM,2007,,,44,WHD,85.225227,Matched (3),,
JAMAICA,JAM,2008,,,44,WHD,80.309982,Matched (3),,
JAMAICA,JAM,2009,,,44,WHD,57.973118,Matched (3),,
JAMAICA,JAM,2010,,,44,WHD,88.393639,Matched (3),,
JAMAICA,JAM,2011,,,44,WHD,75.98452,Matched (3),,
JAMAICA,JAM,2012,,,44,WHD,50.551716,Matched (3),,
JAMAICA,JAM,2013,1143866484.34,378401645.41,44,WHD,46.391632,Matched (3),24.857752,75.14225
JAMAICA,JAM,2014,1997137265.32,207559072.23,44,WHD,58.397446,Matched (3),9.4144068,90.585594
JAMAICA,JAM,2015,2597900770.87,65813800,44,WHD,69.037033,Matched (3),2.4707527,97.529251
JAMAICA,JAM,2016,2987521864.78,33320000,44,WHD,77.790092,Matched (3),1.1030037,98.896996
JAMAICA,JAM,2017,3201800417.51,307462700,44,WHD,111.2375,Matched (3),8.7614603,91.238541
JAMAICA,JAM,2018,2960020482.49595,325716272.030032,44,WHD,93.016762,Matched (3),9.9130363,90.086967
JAMAICA,JAM,2019,3082002873.69154,319714208.269975,44,WHD,95.096786,Matched (3),9.398613,90.601387
JAMAICA,JAM,2020,3371951288.86814,341538297.039983,44,WHD,107.20602,Matched (3),9.1972332,90.802765
JAMAICA,JAM,2021,3776483209.66905,340509194.542026,44,WHD,122.99461,Matched (3),8.2708244,91.729179
JAMAICA,JAM,2022,2766504599.45948,1530254376.86243,44,WHD,79.465286,Matched (3),35.614155,64.385849
JAMAICA,JAM,2023,3166330370.97277,1585403006.90281,44,WHD,81.903191,Matched (3),33.364731,66.635269
JAMAICA,JAM,2024,,,44,WHD,88.276398,Matched (3),,
JORDAN,JOR,1999,,,46,MCD,74.173668,Matched (3),,
JORDAN,JOR,2000,,,46,MCD,81.101257,Matched (3),,
JORDAN,JOR,2001,,,46,MCD,71.006821,Matched (3),,
JORDAN,JOR,2002,,,46,MCD,87.186798,Matched (3),,
JORDAN,JOR,2003,,,46,MCD,108.12835,Matched (3),,
JORDAN,JOR,2004,,,46,MCD,98.473648,Matched (3),,
JORDAN,JOR,2005,,,46,MCD,79.910461,Matched (3),,
JORDAN,JOR,2006,5227000000,1492500000,46,MCD,100.28898,Matched (3),22.211473,77.788528
JORDAN,JOR,2007,5340900000,2198500000,46,MCD,100.65819,Matched (3),29.160145,70.839851
JORDAN,JOR,2008,2812400000,5745600000,46,MCD,112.25472,Matched (3),67.137184,32.86282
JORDAN,JOR,2009,5652500000,5806300000,46,MCD,156.72079,Matched (3),50.671101,49.328899
JORDAN,JOR,2010,5931300000,6899200000,46,MCD,154.99199,Matched (3),53.771873,46.228127
JORDAN,JOR,2011,5072100000,6169800000,46,MCD,130.75203,Matched (3),54.882183,45.117817
JORDAN,JOR,2012,3654300000,4197900000,46,MCD,91.268723,Matched (3),53.461449,46.538551
JORDAN,JOR,2013,5953291800,7055900000,46,MCD,123.76485,Matched (3),54.237804,45.762196
JORDAN,JOR,2014,8279799999.999999,6809600000,46,MCD,133.81076,Matched (3),45.128368,54.871632
JORDAN,JOR,2015,6515577841.692969,8222299999.999999,46,MCD,133.08397,Matched (3),55.790257,44.209743
JORDAN,JOR,2016,6795789154.6,7080800000,46,MCD,121.73428,Matched (3),51.026947,48.973053
JORDAN,JOR,2017,6761258830.599999,6545100000,46,MCD,117.79245,Matched (3),49.187759,50.812241
JORDAN,JOR,2018,6777571499.8,5050000000,46,MCD,105.30828,Matched (3),42.696846,57.303154
JORDAN,JOR,2019,7470111786.9,4953900000,46,MCD,106.89328,Matched (3),39.873592,60.126408
JORDAN,JOR,2020,8478203046.099999,3936527000,46,MCD,115.40211,Matched (3),31.708519,68.291481
JORDAN,JOR,2021,10514435340.3,4008889000,46,MCD,118.19485,Matched (3),27.603109,72.396889
JORDAN,JOR,2022,9271885402.800001,4069321000,46,MCD,105.93097,Matched (3),30.501896,69.4981
JORDAN,JOR,2023,9022114861.1,4511361000,46,MCD,107.15417,Matched (3),33.334827,66.665169
JORDAN,JOR,2024,,,46,MCD,107.67708,Matched (3),,
JAPAN,JPN,1999,,,45,,,Master only (1),,
JAPAN,JPN,2000,67668000000,279544000000,45,,,Master only (1),80.51104,19.488958
JAPAN,JPN,2001,64822000000,322905000000,45,,,Master only (1),83.281532,16.718464
JAPAN,JPN,2002,63715000000,387743000000,45,,,Master only (1),85.886841,14.113162
JAPAN,JPN,2003,126823000000,525967000000,45,,,Master only (1),80.572159,19.427841
JAPAN,JPN,2004,124866000000,699398000000,45,,,Master only (1),84.851212,15.148787
JAPAN,JPN,2005,122551000000,706262000000,45,,,Master only (1),85.213676,14.786327
JAPAN,JPN,2006,125305000000,749291000000,45,,,Master only (1),85.672813,14.327187
JAPAN,JPN,2007,124455000000,823532000000,45,,,Master only (1),86.871658,13.128345
JAPAN,JPN,2008,95285000000,908015000000,45,,,Master only (1),90.502838,9.497159
JAPAN,JPN,2009,51494000000,945058000000,45,,,Master only (1),94.832787,5.1672168
JAPAN,JPN,2010,13832000000,1021985000000,45,,,Master only (1),98.664627,1.335371
JAPAN,JPN,2011,39758000000,1181027000000,45,,,Master only (1),96.74324,3.256757
JAPAN,JPN,2012,15245000000,1177832000000,45,,,Master only (1),98.722214,1.2777884
JAPAN,JPN,2013,16613000000,1185830000000,45,,,Master only (1),98.618393,1.381604
JAPAN,JPN,2014,20292000000,1179359000000,45,,,Master only (1),98.30851,1.691492
JAPAN,JPN,2015,114777000000,1064227000000,45,,,Master only (1),90.264915,9.7350817
JAPAN,JPN,2016,125888000000,1031902000000,45,,,Master only (1),89.126869,10.873129
JAPAN,JPN,2017,122612000000,1079459000000,45,,,Master only (1),89.799934,10.200063
JAPAN,JPN,2018,131134000000,1077824000000,45,,,Master only (1),89.153137,10.846862
JAPAN,JPN,2019,130274000000,1125048000000,45,,,Master only (1),89.622261,10.377736
JAPAN,JPN,2020,132547000000,1179613000000,45,,,Master only (1),89.898567,10.101436
JAPAN,JPN,2021,135074000000,1143851000000,45,,,Master only (1),89.438477,10.561526
JAPAN,JPN,2022,137204000000,966703000000,45,,,Master only (1),87.571053,12.428946
JAPAN,JPN,2023,154622000000,1005227000000,45,,,Master only (1),86.668785,13.331218
JAPAN,JPN,2024,159570000000,917567000000,45,,,Master only (1),85.18573,14.814272
KAZAKHSTAN,KAZ,1999,,,47,MCD,169.74846,Matched (3),,
KAZAKHSTAN,KAZ,2000,,,47,MCD,120.5969,Matched (3),,
KAZAKHSTAN,KAZ,2001,,,47,MCD,128.10199,Matched (3),,
KAZAKHSTAN,KAZ,2002,,,47,MCD,123.07363,Matched (3),,
KAZAKHSTAN,KAZ,2003,770275548.9008801,3133658618.33463,47,MCD,135.99211,Matched (3),80.269249,19.730751
KAZAKHSTAN,KAZ,2004,1301060000,6840440000,47,MCD,162.26785,Matched (3),84.019409,15.980594
KAZAKHSTAN,KAZ,2005,670940000,5104830000,47,MCD,81.30545,Matched (3),88.383537,11.61646
KAZAKHSTAN,KAZ,2006,6535881226.58955,11195414429.6537,47,MCD,127.05369,Matched (3),63.13929,36.86071
KAZAKHSTAN,KAZ,2007,6404569763.712879,7883769049.89651,47,MCD,66.136765,Matched (3),55.176247,44.823753
KAZAKHSTAN,KAZ,2008,8350207788.873089,8952807412.442669,47,MCD,70.577995,Matched (3),51.741314,48.258686
KAZAKHSTAN,KAZ,2009,8871436260.876429,11172900730.8388,47,MCD,91.725945,Matched (3),55.740936,44.259064
KAZAKHSTAN,KAZ,2010,4552393854.27532,20082862648.5182,47,MCD,101.40731,Matched (3),81.520821,18.479181
KAZAKHSTAN,KAZ,2011,1925756082.9139,22711943132.0232,47,MCD,96.038795,Matched (3),92.183701,7.8162985
KAZAKHSTAN,KAZ,2012,4227348346.15788,17392280961.2666,47,MCD,87.257843,Matched (3),80.446709,19.553288
KAZAKHSTAN,KAZ,2013,4622295356.35493,13990287956.9712,47,MCD,71.738953,Matched (3),75.165749,24.834249
KAZAKHSTAN,KAZ,2014,5861800000,15106120000,47,MCD,90.172005,Matched (3),72.043961,27.956039
KAZAKHSTAN,KAZ,2015,10473820777.969,9308788980.412889,47,MCD,181.82957,Matched (3),47.055416,52.944584
KAZAKHSTAN,KAZ,2016,8006719595.059151,11170965505.5928,47,MCD,185.33687,Matched (3),58.249813,41.750187
KAZAKHSTAN,KAZ,2017,4053470388.32856,13409461252.2454,47,MCD,175.83751,Matched (3),76.788147,23.211855
KAZAKHSTAN,KAZ,2018,5629319447.70203,10145027038.5978,47,MCD,180.59512,Matched (3),64.313454,35.686546
KAZAKHSTAN,KAZ,2019,4053685727.58951,5258834635.84966,47,MCD,163.82466,Matched (3),56.470585,43.529415
KAZAKHSTAN,KAZ,2020,5595499564.75823,5663164388.233661,47,MCD,197.93956,Matched (3),50.300503,49.699497
KAZAKHSTAN,KAZ,2021,3334614932.71275,5168093034.3231,47,MCD,156.53381,Matched (3),60.781731,39.218269
KAZAKHSTAN,KAZ,2022,4420229592.77056,7945031382.72561,47,MCD,148.6581,Matched (3),64.252838,35.747158
KAZAKHSTAN,KAZ,2023,6613780084.18849,7503330432.857381,47,MCD,140.42165,Matched (3),53.150612,46.849388
KAZAKHSTAN,KAZ,2024,,,47,MCD,153.04617,Matched (3),,
KYRGYSTAN,KGZ,1999,,,50,,,Master only (1),,
KYRGYSTAN,KGZ,2000,,,50,,,Master only (1),,
KYRGYSTAN,KGZ,2001,,,50,,,Master only (1),,
KYRGYSTAN,KGZ,2002,,,50,,,Master only (1),,
KYRGYSTAN,KGZ,2003,,,50,,,Master only (1),,
KYRGYSTAN,KGZ,2004,353999339.083314,155023939.79,50,,,Master only (1),30.455177,69.544823
KYRGYSTAN,KGZ,2005,434091277.318148,126461865.68,50,,,Master only (1),22.560192,77.439812
KYRGYSTAN,KGZ,2006,427625761.820838,209723882.57,50,,,Master only (1),32.905624,67.094376
KYRGYSTAN,KGZ,2007,586436872.923726,365074961.42,50,,,Master only (1),38.367886,61.632114
KYRGYSTAN,KGZ,2008,486366798.479154,564046268.063987,50,,,Master only (1),53.697567,46.302433
KYRGYSTAN,KGZ,2009,743828132.3437339,471399007.802157,50,,,Master only (1),38.791019,61.208981
KYRGYSTAN,KGZ,2010,858971532.243065,330324261.081298,50,,,Master only (1),27.774778,72.22522
KYRGYSTAN,KGZ,2011,871796222.1400001,444870552.11,50,,,Master only (1),33.787636,66.212364
KYRGYSTAN,KGZ,2012,764243013.1999999,686810921.795808,50,,,Master only (1),47.331867,52.668133
KYRGYSTAN,KGZ,2013,954770443.9300001,586104969.117828,50,,,Master only (1),38.037144,61.962856
KYRGYSTAN,KGZ,2014,643370000,550880000,50,,,Master only (1),46.127697,53.872303
KYRGYSTAN,KGZ,2015,551772787.37,429890933.2,50,,,Master only (1),43.792076,56.207924
